no,ticker,name,industry_code,industry
894,048530,인트론바이오,032101,기초 의약물질 및 생물학적 제제 제조업
895,175140,인포마크,032604,통신 및 방송 장비 제조업
896,115310,인포바인,106102,전기 통신업
897,039290,인포뱅크,106309,기타 정보 서비스업
898,041020,인프라웨어,105802,소프트웨어 개발 및 공급업
899,071200,인피니트헬스케어,105802,소프트웨어 개발 및 공급업
900,101930,인화정공,033101,선박 및 보트 건조업
901,078940,일경산업개발,064203,전기 및 통신 공사업
902,068330,일신바이오,032901,일반 목적용 기계 제조업
903,058450,일야,032604,통신 및 방송 장비 제조업
904,019540,일지테크,033003,자동차 신품 부품 제조업
905,094820,일진파워,064203,전기 및 통신 공사업
906,950140,잉글우드랩,116409,기타 금융업
907,049550,잉크테크,032004,기타 화학제품 제조업
908,043910,자연과환경,053901,환경 정화 및 복원업
909,234920,자이글,032805,가정용 기기 제조업
910,174880,장원테크,032604,통신 및 방송 장비 제조업
911,049630,재영솔루텍,032703,사진장비 및 광학기기 제조업
912,065530,전파기지국,106102,전기 통신업
913,208140,정다운,031001,"도축, 육류 가공 및 저장 처리업"
914,022220,정산애강,032202,플라스틱제품 제조업
915,040420,정상제이엘에스,168505,일반 교습 학원
916,045510,정원엔시스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
917,065620,제낙스,032401,1차 철강 제조업
918,217190,제너셈,032902,특수 목적용 기계 제조업
919,095700,제넥신,137001,자연과학 및 공학 연구개발업
920,187420,제노포커스,032101,기초 의약물질 및 생물학적 제제 제조업
921,123330,제닉,032004,기타 화학제품 제조업
922,159580,제로투세븐,074604,생활용품 도매업
923,147830,제룡산업,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
924,033100,제룡전기,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
925,019570,제미니투자,116402,신탁업 및 집합투자업
926,079370,제우스,032902,특수 목적용 기계 제조업
927,054950,제이브이엠,032901,일반 목적용 기계 제조업
928,096690,제이스테판,032603,컴퓨터 및 주변장치 제조업
929,090470,제이스텍,032902,특수 목적용 기계 제조업
930,137950,제이씨케미칼,032004,기타 화학제품 제조업
931,033320,제이씨현시스템,074605,기계장비 및 관련 물품 도매업
932,026040,제이에스티나,033301,귀금속 및 장신용품 제조업
933,126880,제이엔케이히터,032901,일반 목적용 기계 제조업
934,033050,제이엠아이,031802,기록매체 복제업
935,094970,제이엠티,032602,전자부품 제조업
936,058420,제이웨이,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
937,036420,제이콘텐트리,116409,기타 금융업
938,089790,제이티,032902,특수 목적용 기계 제조업
939,052670,제일바이오,032102,의약품 제조업
940,023440,제일제강,032401,1차 철강 제조업
941,038010,제일테크노스,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
942,003380,제일홀딩스,116409,기타 금융업
943,080220,제주반도체,032601,반도체 제조업
944,082270,젬백스,032902,특수 목적용 기계 제조업
945,041590,젬백스테크놀러지,032602,전자부품 제조업
946,044060,조광ILI,032901,일반 목적용 기계 제조업
947,034940,조아제약,032102,의약품 제조업
948,101730,조이맥스,105802,소프트웨어 개발 및 공급업
949,067000,조이시티,105802,소프트웨어 개발 및 공급업
950,033340,좋은사람들,031401,봉제의복 제조업
951,036930,주성엔지니어링,032902,특수 목적용 기계 제조업
952,072020,중앙백신,032101,기초 의약물질 및 생물학적 제제 제조업
953,000440,중앙에너비스,074607,기타 전문 도매업
954,054180,중앙오션,033101,선박 및 보트 건조업
955,043610,지니뮤직,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
956,263860,지니언스,105802,소프트웨어 개발 및 공급업
957,155960,지디,032602,전자부품 제조업
958,208350,지란지교시큐리티,105802,소프트웨어 개발 및 공급업
959,114570,지스마트글로벌,032601,반도체 제조업
960,051160,지어소프트,105802,소프트웨어 개발 및 공급업
961,053050,지에스이,043502,연료용 가스 제조 및 배관공급업
962,119850,지엔씨에너지,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
963,065060,지엔코,031401,봉제의복 제조업
964,204840,지엘팜텍,137001,자연과학 및 공학 연구개발업
965,018290,지엠피,032603,컴퓨터 및 주변장치 제조업
966,111820,지와이커머스,106309,기타 정보 서비스업
967,115450,지트리비앤티,032602,전자부품 제조업
968,018120,진로발효,031101,알코올음료 제조업
969,109820,진매트릭스,137001,자연과학 및 공학 연구개발업
970,086060,진바이오텍,031008,동물용 사료 및 조제식품 제조업
971,036890,진성티이씨,032902,특수 목적용 기계 제조업
972,007370,진양제약,032102,의약품 제조업
973,085660,차바이오텍,032101,기초 의약물질 및 생물학적 제제 제조업
974,900040,차이나그레이트,116409,기타 금융업
975,900090,차이나하오란,116409,기타 금융업
976,094850,참좋은여행,147502,여행사 및 기타 여행보조 서비스업
977,004650,창해에탄올,031101,알코올음료 제조업
978,096240,청담러닝,168505,일반 교습 학원
979,013720,청보산업,033003,자동차 신품 부품 제조업
980,066360,체리부로,031001,"도축, 육류 가공 및 저장 처리업"
981,047820,초록뱀,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
982,094360,칩스앤미디어,105802,소프트웨어 개발 및 공급업
983,016920,카스,074605,기계장비 및 관련 물품 도매업
984,026260,카테아,074608,상품 종합 도매업
985,071850,캐스텍코리아,033003,자동차 신품 부품 제조업
986,180400,캔서롭,137209,기타 과학기술 서비스업
987,050110,캠시스,032602,전자부품 제조업
988,900310,컬러레이,137105,회사 본부 및 경영 컨설팅 서비스업
989,078340,컴투스,105802,소프트웨어 개발 및 공급업
990,214370,케어젠,032101,기초 의약물질 및 생물학적 제제 제조업
991,221980,케이디켐,032004,기타 화학제품 제조업
992,043290,케이맥,032902,특수 목적용 기계 제조업
993,221950,케이비드림3호스팩,116601,금융 지원 서비스업
994,250930,케이비제10호스팩,116601,금융 지원 서비스업
995,258790,케이비제11호스팩,116601,금융 지원 서비스업
996,222390,케이비제8호스팩,116601,금융 지원 서비스업
997,232270,케이비제9호스팩,116601,금융 지원 서비스업
998,192250,케이사인,105802,소프트웨어 개발 및 공급업
999,115500,케이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1000,089150,케이씨티,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1001,025880,케이씨피드,031008,동물용 사료 및 조제식품 제조업
1002,093320,케이아이엔엑스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1003,073010,케이에스피,032901,일반 목적용 기계 제조업
1004,105330,케이엔더블유,032202,플라스틱제품 제조업
1005,039420,케이엘넷,106102,전기 통신업
1006,083550,케이엠,031309,기타 섬유제품 제조업
1007,032500,케이엠더블유,032604,통신 및 방송 장비 제조업
1008,064820,케이프,033101,선박 및 보트 건조업
1009,256940,케이피에스,032902,특수 목적용 기계 제조업
1010,024880,케이피에프,032509,기타 금속 가공제품 제조업
1011,042040,케이피엠테크,032004,기타 화학제품 제조업
1012,054410,케이피티,032509,기타 금속 가공제품 제조업
1013,217600,켐온,137001,자연과학 및 공학 연구개발업
1014,089010,켐트로닉스,032004,기타 화학제품 제조업
1015,220260,켐트로스,032004,기타 화학제품 제조업
1016,052400,코나아이,105802,소프트웨어 개발 및 공급업
1018,046070,코다코,033003,자동차 신품 부품 제조업
1019,047770,코데즈컴바인,031401,봉제의복 제조업
1020,080530,코디,032004,기타 화학제품 제조업
1021,224060,코디엠,032902,특수 목적용 기계 제조업
1022,078650,코렌,032703,사진장비 및 광학기기 제조업
1023,104540,코렌텍,032701,의료용 기기 제조업
1024,027050,코리아나,032004,기타 화학제품 제조업
1025,101670,코리아에스이,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1026,123410,코리아에프티,033003,자동차 신품 부품 제조업
1027,036690,코맥스,032604,통신 및 방송 장비 제조업
1028,049430,코메론,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1029,183300,코미코,032902,특수 목적용 기계 제조업
1030,041960,코미팜,032102,의약품 제조업
1031,009730,코센,032401,1차 철강 제조업
1032,241710,코스메카코리아,032004,기타 화학제품 제조업
1033,069110,코스온,032004,기타 화학제품 제조업
1034,166480,코아스템,032102,의약품 제조업
1035,045970,코아시아홀딩스,137309,"그외 기타 전문, 과학 및 기술 서비스업"
1036,029960,코엔텍,053802,폐기물 처리업
1037,102940,코오롱생명과학,032101,기초 의약물질 및 생물학적 제제 제조업
1038,033290,코웰패션,031404,의복 액세서리 제조업
1039,056360,코위버,032604,통신 및 방송 장비 제조업
1040,121850,코이즈,032202,플라스틱제품 제조업
1041,015710,코콤,032604,통신 및 방송 장비 제조업
1042,052330,코텍,032605,영상 및 음향기기 제조업
1043,126600,코프라,032002,합성고무 및 플라스틱 물질 제조업
1044,200130,콜마비앤에이치,032101,기초 의약물질 및 생물학적 제제 제조업
1045,225650,쿠첸,032805,가정용 기기 제조업
1046,060280,큐렉소,074708,기타 상품 전문 소매업
1047,040350,큐로컴,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1048,051780,큐로홀딩스,074603,음·식료품 및 담배 도매업
1049,115180,큐리언트,137001,자연과학 및 공학 연구개발업
1050,182360,큐브엔터,105902,오디오물 출판 및 원판 녹음업
1051,066310,큐에스아이,032601,반도체 제조업
1052,016600,큐캐피탈,116409,기타 금융업
1053,058530,크레아플래닛,032902,특수 목적용 기계 제조업
1054,043590,크로바하이텍,032601,반도체 제조업
1055,114120,크루셜텍,032602,전자부품 제조업
1056,083790,크리스탈,137001,자연과학 및 공학 연구개발업
1057,900250,크리스탈신소재,116409,기타 금융업
1058,045520,크린앤사이언스,031701,"펄프, 종이 및 판지 제조업"
1059,214150,클래시스,032701,의료용 기기 제조업
1060,237880,클리오,032004,기타 화학제품 제조업
1061,218710,키움스팩3호,116601,금융 지원 서비스업
1062,226850,키움스팩4호,116601,금융 지원 서비스업
1063,054780,키이스트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1064,219130,타이거일렉,032602,전자부품 제조업
1065,065130,탑엔지니어링,032902,특수 목적용 기계 제조업
1066,023160,태광,032401,1차 철강 제조업
1067,053620,태양,032509,기타 금속 가공제품 제조업
1068,072520,태양씨앤엘,032602,전자부품 제조업
1069,044490,태웅,032509,기타 금속 가공제품 제조업
1070,191420,테고사이언스,032101,기초 의약물질 및 생물학적 제제 제조업
1071,123100,테라세미콘,032902,특수 목적용 기계 제조업
1072,182690,테라셈,032601,반도체 제조업
1073,066700,테라젠이텍스,032102,의약품 제조업
1074,095610,테스,032902,특수 목적용 기계 제조업
1075,131970,테스나,137309,"그외 기타 전문, 과학 및 기술 서비스업"
1076,089030,테크윙,032902,특수 목적용 기계 제조업
1077,038540,텍셀네트컴,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1078,054450,텔레칩스,032601,반도체 제조업
1079,091440,텔레필드,032604,통신 및 방송 장비 제조업
1080,196450,텔루스,032703,사진장비 및 광학기기 제조업
1081,200230,텔콘,032604,통신 및 방송 장비 제조업
1082,215480,토박스코리아,074704,"섬유, 의복, 신발 및 가죽제품 소매업"
1083,051360,토비스,032605,영상 및 음향기기 제조업
1084,045340,토탈소프트,105802,소프트웨어 개발 및 공급업
1085,057880,토필드,032605,영상 및 음향기기 제조업
1086,108230,톱텍,032902,특수 목적용 기계 제조업
1087,079970,투비소프트,105802,소프트웨어 개발 및 공급업
1088,066410,투윈글로벌,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1089,052290,트레이스,032602,전자부품 제조업
1090,105550,트루윈,032602,전자부품 제조업
1091,026150,특수건설,064102,토목 건설업
1092,033830,티비씨,106002,텔레비전 방송업
1093,950160,티슈진,032101,기초 의약물질 및 생물학적 제제 제조업
1094,064760,티씨케이,032309,기타 비금속 광물제품 제조업
1095,131290,티에스이,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1096,246690,티에스인베스트먼트,116402,신탁업 및 집합투자업
1098,104480,티케이케미칼,032005,화학섬유 제조업
1099,081150,티플랙스,032509,기타 금속 가공제품 제조업
1100,130740,티피씨글로벌,033003,자동차 신품 부품 제조업
1101,084730,팅크웨어,032604,통신 및 방송 장비 제조업
1102,046210,파나진,032103,의료용품 및 기타 의약 관련제품 제조업
1103,034230,파라다이스,189102,유원지 및 기타 오락관련 서비스업
1104,033540,파라텍,032902,특수 목적용 기계 제조업
1105,043200,파루,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1106,214450,파마리서치프로덕트,074604,생활용품 도매업
1107,177830,파버나인,032602,전자부품 제조업
1108,037070,파세코,032805,가정용 기기 제조업
1109,150900,파수닷컴,105802,소프트웨어 개발 및 공급업
1110,047310,파워로직스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1111,170790,파이오링크,032604,통신 및 방송 장비 제조업
1112,049120,파인디앤씨,032602,전자부품 제조업
1113,038950,파인디지털,032604,통신 및 방송 장비 제조업
1114,106240,파인테크닉스,032604,통신 및 방송 장비 제조업
1115,131760,파인텍,032602,전자부품 제조업
1116,140860,파크시스템스,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1117,091700,파트론,032602,전자부품 제조업
1118,194510,파티게임즈,105802,소프트웨어 개발 및 공급업
1119,038160,팍스넷,106309,기타 정보 서비스업
1120,032800,판타지오,189001,창작 및 예술관련 서비스업
1121,043090,팜스웰바이오,074607,기타 전문 도매업
1122,027710,팜스토리,031008,동물용 사료 및 조제식품 제조업
1123,054300,팬스타엔터프라이즈,032901,일반 목적용 기계 제조업
1124,068050,팬엔터테인먼트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1125,222110,팬젠,032102,의약품 제조업
1126,060900,퍼시픽바이오,031902,석유 정제품 제조업
1127,263750,펄어비스,105802,소프트웨어 개발 및 공급업
1128,087010,펩트론,032101,기초 의약물질 및 생물학적 제제 제조업
1129,043370,평화정공,033003,자동차 신품 부품 제조업
1130,119500,포메탈,032509,기타 금속 가공제품 제조업
1131,016670,포비스티앤씨,074607,기타 전문 도매업
1132,056730,포스링크,074607,기타 전문 도매업
1133,022100,포스코 ICT,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1134,009520,포스코엠텍,032401,1차 철강 제조업
1135,003670,포스코켐텍,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1136,189690,포시에스,105802,소프트웨어 개발 및 공급업
1137,141020,포티스,074709,무점포 소매업
1138,039230,폭스브레인,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1139,005670,푸드웰,031003,"과실, 채소 가공 및 저장 처리업"
1140,094940,푸른기술,032603,컴퓨터 및 주변장치 제조업
1141,007330,푸른저축은행,116401,은행 및 저축기관
1142,093380,풍강,032509,기타 금속 가공제품 제조업
1143,023900,풍국주정,031101,알코올음료 제조업
1144,195440,퓨전데이타,105802,소프트웨어 개발 및 공급업
1145,214270,퓨쳐스트림네트웍스,105802,소프트웨어 개발 및 공급업
1146,220100,퓨쳐켐,032102,의약품 제조업
1147,035200,프럼파스트,032202,플라스틱제품 제조업
1148,203690,프로스테믹스,032101,기초 의약물질 및 생물학적 제제 제조업
1149,053610,프로텍,032902,특수 목적용 기계 제조업
1150,053160,프리엠스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1151,075130,플랜티넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1152,023770,플레이위드,105802,소프트웨어 개발 및 공급업
1153,032580,피델릭스,032601,반도체 제조업
1154,051380,피씨디렉트,074605,기계장비 및 관련 물품 도매업
1155,241820,피씨엘,032103,의료용품 및 기타 의약 관련제품 제조업
1156,237750,피앤씨테크,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1157,131390,피앤이솔루션,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1158,054340,피앤텔,032604,통신 및 방송 장비 제조업
1159,024850,피에스엠씨,032602,전자부품 제조업
1160,031980,피에스케이,032902,특수 목적용 기계 제조업
1161,002230,피에스텍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1162,137400,피엔티,032902,특수 목적용 기계 제조업
1163,128660,피제이메탈,032402,1차 비철금속 제조업
1164,006140,피제이전자,032701,의료용 기기 제조업
1165,087600,픽셀플러스,032602,전자부품 제조업
1166,064800,필링크,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1167,161580,필옵틱스,032902,특수 목적용 기계 제조업
1168,270520,하나금융10호스팩,116601,금융 지원 서비스업
1169,230240,하나금융7호SPAC,116601,금융 지원 서비스업
1170,261200,하나금융9호스팩,116601,금융 지원 서비스업
1171,067310,하나마이크론,032601,반도체 제조업
1172,166090,하나머티리얼즈,032601,반도체 제조업
1173,136480,하림,031001,"도축, 육류 가공 및 저장 처리업"
1174,024660,하림홀딩스,116409,기타 금융업
1175,149980,하이로닉,032701,의료용 기기 제조업
1176,013030,하이록코리아,032401,1차 철강 제조업
1177,126700,하이비젼시스템,032703,사진장비 및 광학기기 제조업
1178,200470,하이셈,137309,"그외 기타 전문, 과학 및 기술 서비스업"
1179,235010,하이에이아이1호스팩,116601,금융 지원 서비스업
1180,217500,하이제3호스팩,116601,금융 지원 서비스업
1181,221840,하이즈항공,033103,"항공기,우주선 및 부품 제조업"
1182,106190,하이텍팜,032101,기초 의약물질 및 생물학적 제제 제조업
1183,066130,하츠,032805,가정용 기기 제조업
1184,240540,한국4호스팩,116601,금융 지원 서비스업
1185,004590,한국가구,074604,생활용품 도매업
1186,039340,한국경제TV,106002,텔레비전 방송업
1187,034950,한국기업평가,147509,기타 사업지원 서비스업
1188,222980,한국맥널티,031007,기타 식품 제조업
1189,025550,한국선재,032401,1차 철강 제조업
1190,017890,한국알콜,032004,기타 화학제품 제조업
1191,063570,한국전자금융,147509,기타 사업지원 서비스업
1192,041460,한국전자인증,105802,소프트웨어 개발 및 공급업
1193,101680,한국정밀기계,032902,특수 목적용 기계 제조업
1194,039740,한국정보공학,074607,기타 전문 도매업
1195,053300,한국정보인증,105802,소프트웨어 개발 및 공급업
1196,025770,한국정보통신,106102,전기 통신업
1197,271740,한국제5호스팩,116601,금융 지원 서비스업
1198,281410,한국제6호스팩,116601,금융 지원 서비스업
1199,023760,한국캐피탈,116409,기타 금융업
1200,054040,한국컴퓨터,032602,전자부품 제조업
1201,050540,한국코퍼레이션,147509,기타 사업지원 서비스업
1202,021650,한국큐빅,032202,플라스틱제품 제조업
1203,053590,한국테크놀로지,032902,특수 목적용 기계 제조업
1204,037230,한국팩키지,031702,"골판지, 종이 상자 및 종이용기 제조업"
1205,030520,한글과컴퓨터,105802,소프트웨어 개발 및 공급업
1206,052600,한네트,106102,전기 통신업
1207,092460,한라IMS,033101,선박 및 보트 건조업
1208,047080,한빛소프트,105802,소프트웨어 개발 및 공급업
1209,070300,한솔시큐어,105802,소프트웨어 개발 및 공급업
1210,099660,한솔신텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1211,221610,한솔씨앤피,032004,기타 화학제품 제조업
1212,070590,한솔인티큐브,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1213,042520,한스바이오메드,032103,의료용품 및 기타 의약 관련제품 제조업
1214,078350,한양디지텍,032601,반도체 제조업
1215,045100,한양이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1216,046110,한일네트웍스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1217,024740,한일단조,033003,자동차 신품 부품 제조업
1218,005860,한일사료,031008,동물용 사료 및 조제식품 제조업
1219,123840,한일진공,032902,특수 목적용 기계 제조업
1220,007770,한일화학,032001,기초 화학물질 제조업
1221,079170,한창산업,032402,1차 비철금속 제조업
1222,086960,한컴MDS,105802,소프트웨어 개발 및 공급업
1223,054920,한컴시큐어,105802,소프트웨어 개발 및 공급업
1224,077280,한컴지엠디,105802,소프트웨어 개발 및 공급업
1225,002680,한탑,031006,"곡물가공품, 전분 및 전분제품 제조업"
1226,066110,한프,032603,컴퓨터 및 주변장치 제조업
1227,265920,한화수성스팩,116601,금융 지원 서비스업
1228,219860,한화에이스스팩2호,116601,금융 지원 서비스업
1229,264290,한화에이스스팩3호,116601,금융 지원 서비스업
1230,279410,한화에이스스팩4호,116601,금융 지원 서비스업
1231,102210,해덕파워웨이,033101,선박 및 보트 건조업
1232,220630,해마로푸드서비스,074603,음·식료품 및 담배 도매업
1233,034810,해성산업,126801,부동산 임대 및 공급업
1234,076610,해성옵틱스,032703,사진장비 및 광학기기 제조업
1235,220180,핸디소프트,105802,소프트웨어 개발 및 공급업
1236,008800,행남자기,032302,"내화, 비내화 요업제품 제조업"
1237,900270,헝셩그룹,116409,기타 금융업
1238,170030,현대공업,033003,자동차 신품 부품 제조업
1239,048410,현대아이비티,032603,컴퓨터 및 주변장치 제조업
1240,026180,현대정보기술,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1241,039010,현대통신,032604,통신 및 방송 장비 제조업
1242,204990,현성바이탈,031007,기타 식품 제조업
1243,092300,현우산업,032602,전자부품 제조업
1244,053660,현진소재,032509,기타 금속 가공제품 제조업
1245,011080,형지I&C,031401,봉제의복 제조업
1246,060560,홈센타홀딩스,116409,기타 금융업
1247,064240,홈캐스트,032605,영상 및 음향기기 제조업
1248,039610,화성밸브,032901,일반 목적용 기계 제조업
1249,126640,화신정공,033003,자동차 신품 부품 제조업
1250,086250,화신테크,032902,특수 목적용 기계 제조업
1251,204630,화이브라더스코리아,189001,창작 및 예술관련 서비스업
1252,061250,화일약품,032102,의약품 제조업
1253,134780,화진,033003,자동차 신품 부품 제조업
1254,097870,효성오앤비,032003,"비료, 농약 및 살균, 살충제 제조업"
1255,050090,휘닉스소재,032602,전자부품 제조업
1256,205470,휴마시스,032103,의료용품 및 기타 의약 관련제품 제조업
1257,115160,휴맥스,032605,영상 및 음향기기 제조업
1258,028080,휴맥스홀딩스,116409,기타 금융업
1259,200670,휴메딕스,032102,의약품 제조업
1260,065510,휴비츠,032701,의료용 기기 제조업
1261,243070,휴온스,032102,의약품 제조업
1262,084110,휴온스글로벌,116409,기타 금융업
1263,145020,휴젤,032101,기초 의약물질 및 생물학적 제제 제조업
1264,024060,흥구석유,074607,기타 전문 도매업
1265,010240,흥국,032902,특수 목적용 기계 제조업
1266,189980,흥국에프엔비,031102,비알코올음료 및 얼음 제조업
1267,037440,희림,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1268,238490,힘스,032902,특수 목적용 기계 제조업
